2024-03-01 22:13:13,615 INFO    Thread-203 (_run_job):6248 [wandb_setup.py:_flush():76] Current SDK version is 0.16.3
2024-03-01 22:13:13,616 INFO    Thread-203 (_run_job):6248 [wandb_setup.py:_flush():76] Configure stats pid to 6248
2024-03-01 22:13:13,616 INFO    Thread-203 (_run_job):6248 [wandb_setup.py:_flush():76] Loading settings from /home/sadbhawna/.config/wandb/settings
2024-03-01 22:13:13,616 INFO    Thread-203 (_run_job):6248 [wandb_setup.py:_flush():76] Loading settings from /home/sadbhawna/Desktop/cs6910_assignment1/wandb/settings
2024-03-01 22:13:13,616 INFO    Thread-203 (_run_job):6248 [wandb_setup.py:_flush():76] Loading settings from environment variables: {'project': 'cs23d014_assignment_1', 'entity': 'cs23d014', 'root_dir': '/home/sadbhawna/Desktop/cs6910_assignment1', 'run_id': 'khbp4i9n', 'sweep_param_path': '/home/sadbhawna/Desktop/cs6910_assignment1/wandb/sweep-l78xud6l/config-khbp4i9n.yaml', 'sweep_id': 'l78xud6l'}
2024-03-01 22:13:13,616 INFO    Thread-203 (_run_job):6248 [wandb_setup.py:_flush():76] Applying setup settings: {'_disable_service': False}
2024-03-01 22:13:13,616 INFO    Thread-203 (_run_job):6248 [wandb_setup.py:_flush():76] Inferring run settings from compute environment: {'program_relpath': 'Sweep_MSE_random.py', 'program_abspath': '/home/sadbhawna/Desktop/cs6910_assignment1/Sweep_MSE_random.py', 'program': '/home/sadbhawna/Desktop/cs6910_assignment1/Sweep_MSE_random.py'}
2024-03-01 22:13:13,616 INFO    Thread-203 (_run_job):6248 [wandb_init.py:_log_setup():526] Logging user logs to /home/sadbhawna/Desktop/cs6910_assignment1/wandb/run-20240301_221313-khbp4i9n/logs/debug.log
2024-03-01 22:13:13,616 INFO    Thread-203 (_run_job):6248 [wandb_init.py:_log_setup():527] Logging internal logs to /home/sadbhawna/Desktop/cs6910_assignment1/wandb/run-20240301_221313-khbp4i9n/logs/debug-internal.log
2024-03-01 22:13:13,616 INFO    Thread-203 (_run_job):6248 [wandb_init.py:init():566] calling init triggers
2024-03-01 22:13:13,616 INFO    Thread-203 (_run_job):6248 [wandb_init.py:init():573] wandb.init called with sweep_config: {'activation': 'sigmoid', 'batch_size': 16, 'dataset': 'fashion_mnist', 'epochs': 30, 'eps': 0.0001, 'hidden_size': 128, 'learning_rate': 0.01, 'loss': 'mean_squared_error', 'num_layers': 4, 'optimizer': 'nag', 'wandb_project': 'cs23d014_assignment_1', 'weight_decay': 0.5, 'weight_ini': 'Xavier Normal'}
config: {}
2024-03-01 22:13:13,616 INFO    Thread-203 (_run_job):6248 [wandb_init.py:init():616] starting backend
2024-03-01 22:13:13,616 INFO    Thread-203 (_run_job):6248 [wandb_init.py:init():620] setting up manager
2024-03-01 22:13:13,622 INFO    Thread-203 (_run_job):6248 [backend.py:_multiprocessing_setup():105] multiprocessing start_methods=fork,spawn,forkserver, using: spawn
2024-03-01 22:13:13,623 INFO    Thread-203 (_run_job):6248 [wandb_init.py:init():628] backend started and connected
2024-03-01 22:13:13,634 INFO    Thread-203 (_run_job):6248 [wandb_run.py:_config_callback():1343] config_cb None None {'activation': 'sigmoid', 'batch_size': 16, 'dataset': 'fashion_mnist', 'epochs': 30, 'eps': 0.0001, 'hidden_size': 128, 'learning_rate': 0.01, 'loss': 'mean_squared_error', 'num_layers': 4, 'optimizer': 'nag', 'wandb_project': 'cs23d014_assignment_1', 'weight_decay': 0.5, 'weight_ini': 'Xavier Normal'}
2024-03-01 22:13:13,635 INFO    Thread-203 (_run_job):6248 [wandb_init.py:init():720] updated telemetry
