2024-02-28 19:22:44,227 INFO    Thread-83 (_run_job):10055 [wandb_setup.py:_flush():76] Current SDK version is 0.16.3
2024-02-28 19:22:44,228 INFO    Thread-83 (_run_job):10055 [wandb_setup.py:_flush():76] Configure stats pid to 10055
2024-02-28 19:22:44,228 INFO    Thread-83 (_run_job):10055 [wandb_setup.py:_flush():76] Loading settings from /home/sadbhawna/.config/wandb/settings
2024-02-28 19:22:44,228 INFO    Thread-83 (_run_job):10055 [wandb_setup.py:_flush():76] Loading settings from /home/sadbhawna/Desktop/cs6910_assignment1/wandb/settings
2024-02-28 19:22:44,228 INFO    Thread-83 (_run_job):10055 [wandb_setup.py:_flush():76] Loading settings from environment variables: {'project': 'cs23d014_assignment_1', 'entity': 'cs23d014', 'root_dir': '/home/sadbhawna/Desktop/cs6910_assignment1', 'run_id': '9gyf4j9b', 'sweep_param_path': '/home/sadbhawna/Desktop/cs6910_assignment1/wandb/sweep-69fq8mrc/config-9gyf4j9b.yaml', 'sweep_id': '69fq8mrc'}
2024-02-28 19:22:44,228 INFO    Thread-83 (_run_job):10055 [wandb_setup.py:_flush():76] Applying setup settings: {'_disable_service': False}
2024-02-28 19:22:44,228 INFO    Thread-83 (_run_job):10055 [wandb_setup.py:_flush():76] Inferring run settings from compute environment: {'program_relpath': 'sweep_functionality.py', 'program_abspath': '/home/sadbhawna/Desktop/cs6910_assignment1/sweep_functionality.py', 'program': '/home/sadbhawna/Desktop/cs6910_assignment1/sweep_functionality.py'}
2024-02-28 19:22:44,228 INFO    Thread-83 (_run_job):10055 [wandb_init.py:_log_setup():526] Logging user logs to /home/sadbhawna/Desktop/cs6910_assignment1/wandb/run-20240228_192244-9gyf4j9b/logs/debug.log
2024-02-28 19:22:44,228 INFO    Thread-83 (_run_job):10055 [wandb_init.py:_log_setup():527] Logging internal logs to /home/sadbhawna/Desktop/cs6910_assignment1/wandb/run-20240228_192244-9gyf4j9b/logs/debug-internal.log
2024-02-28 19:22:44,228 INFO    Thread-83 (_run_job):10055 [wandb_init.py:init():566] calling init triggers
2024-02-28 19:22:44,228 INFO    Thread-83 (_run_job):10055 [wandb_init.py:init():573] wandb.init called with sweep_config: {'activation': 'relu', 'batch_size': 32, 'dataset': 'fashion_mnist', 'epochs': 30, 'eps': 0.0001, 'hidden_size': 16, 'learning_rate': 0.0004, 'loss': 'cross_entropy', 'num_layers': 2, 'optimizer': 'rmsprop', 'wandb_project': 'cs23d014_assignment_1', 'weight_decay': 0.5, 'weight_ini': 'Xavier Normal'}
config: {}
2024-02-28 19:22:44,228 INFO    Thread-83 (_run_job):10055 [wandb_init.py:init():616] starting backend
2024-02-28 19:22:44,228 INFO    Thread-83 (_run_job):10055 [wandb_init.py:init():620] setting up manager
2024-02-28 19:22:44,240 INFO    Thread-83 (_run_job):10055 [backend.py:_multiprocessing_setup():105] multiprocessing start_methods=fork,spawn,forkserver, using: spawn
2024-02-28 19:22:44,240 INFO    Thread-83 (_run_job):10055 [wandb_init.py:init():628] backend started and connected
