2024-03-01 22:42:48,637 INFO    Thread-278 (_run_job):6942 [wandb_setup.py:_flush():76] Current SDK version is 0.16.3
2024-03-01 22:42:48,638 INFO    Thread-278 (_run_job):6942 [wandb_setup.py:_flush():76] Configure stats pid to 6942
2024-03-01 22:42:48,638 INFO    Thread-278 (_run_job):6942 [wandb_setup.py:_flush():76] Loading settings from /home/sadbhawna/.config/wandb/settings
2024-03-01 22:42:48,638 INFO    Thread-278 (_run_job):6942 [wandb_setup.py:_flush():76] Loading settings from /home/sadbhawna/Desktop/cs6910_assignment1/wandb/settings
2024-03-01 22:42:48,638 INFO    Thread-278 (_run_job):6942 [wandb_setup.py:_flush():76] Loading settings from environment variables: {'project': 'cs23d014_assignment_1', 'entity': 'cs23d014', 'root_dir': '/home/sadbhawna/Desktop/cs6910_assignment1', 'run_id': '9e1o1dsn', 'sweep_param_path': '/home/sadbhawna/Desktop/cs6910_assignment1/wandb/sweep-zqqosn9q/config-9e1o1dsn.yaml', 'sweep_id': 'zqqosn9q'}
2024-03-01 22:42:48,638 INFO    Thread-278 (_run_job):6942 [wandb_setup.py:_flush():76] Applying setup settings: {'_disable_service': False}
2024-03-01 22:42:48,638 INFO    Thread-278 (_run_job):6942 [wandb_setup.py:_flush():76] Inferring run settings from compute environment: {'program_relpath': 'Sweep_MSE_bayes.py', 'program_abspath': '/home/sadbhawna/Desktop/cs6910_assignment1/Sweep_MSE_bayes.py', 'program': '/home/sadbhawna/Desktop/cs6910_assignment1/Sweep_MSE_bayes.py'}
2024-03-01 22:42:48,638 INFO    Thread-278 (_run_job):6942 [wandb_init.py:_log_setup():526] Logging user logs to /home/sadbhawna/Desktop/cs6910_assignment1/wandb/run-20240301_224248-9e1o1dsn/logs/debug.log
2024-03-01 22:42:48,638 INFO    Thread-278 (_run_job):6942 [wandb_init.py:_log_setup():527] Logging internal logs to /home/sadbhawna/Desktop/cs6910_assignment1/wandb/run-20240301_224248-9e1o1dsn/logs/debug-internal.log
2024-03-01 22:42:48,638 INFO    Thread-278 (_run_job):6942 [wandb_init.py:init():566] calling init triggers
2024-03-01 22:42:48,638 INFO    Thread-278 (_run_job):6942 [wandb_init.py:init():573] wandb.init called with sweep_config: {'activation': 'sigmoid', 'batch_size': 16, 'dataset': 'fashion_mnist', 'epochs': 20, 'eps': 0.0001, 'hidden_size': 64, 'learning_rate': 0.003, 'loss': 'mean_squared_error', 'num_layers': 2, 'optimizer': 'nadam', 'wandb_project': 'cs23d014_assignment_1', 'weight_decay': 0, 'weight_ini': 'He Uniform'}
config: {}
2024-03-01 22:42:48,638 INFO    Thread-278 (_run_job):6942 [wandb_init.py:init():616] starting backend
2024-03-01 22:42:48,638 INFO    Thread-278 (_run_job):6942 [wandb_init.py:init():620] setting up manager
2024-03-01 22:42:48,644 INFO    Thread-278 (_run_job):6942 [backend.py:_multiprocessing_setup():105] multiprocessing start_methods=fork,spawn,forkserver, using: spawn
2024-03-01 22:42:48,645 INFO    Thread-278 (_run_job):6942 [wandb_init.py:init():628] backend started and connected
