2024-03-03 21:10:53,482 INFO    Thread-134 (_run_job):19787 [wandb_setup.py:_flush():76] Current SDK version is 0.16.3
2024-03-03 21:10:53,483 INFO    Thread-134 (_run_job):19787 [wandb_setup.py:_flush():76] Configure stats pid to 19787
2024-03-03 21:10:53,483 INFO    Thread-134 (_run_job):19787 [wandb_setup.py:_flush():76] Loading settings from /home/sadbhawna/.config/wandb/settings
2024-03-03 21:10:53,483 INFO    Thread-134 (_run_job):19787 [wandb_setup.py:_flush():76] Loading settings from /home/sadbhawna/Desktop/cs6910_assignment1/wandb/settings
2024-03-03 21:10:53,483 INFO    Thread-134 (_run_job):19787 [wandb_setup.py:_flush():76] Loading settings from environment variables: {'project': 'cs23d014_assignment_1', 'entity': 'cs23d014', 'root_dir': '/home/sadbhawna/Desktop/cs6910_assignment1', 'run_id': 'ebm8w3ac', 'sweep_param_path': '/home/sadbhawna/Desktop/cs6910_assignment1/wandb/sweep-x2pyu2w4/config-ebm8w3ac.yaml', 'sweep_id': 'x2pyu2w4'}
2024-03-03 21:10:53,483 INFO    Thread-134 (_run_job):19787 [wandb_setup.py:_flush():76] Applying setup settings: {'_disable_service': False}
2024-03-03 21:10:53,483 INFO    Thread-134 (_run_job):19787 [wandb_setup.py:_flush():76] Inferring run settings from compute environment: {'program_relpath': 'sweep_functionality.py', 'program_abspath': '/home/sadbhawna/Desktop/cs6910_assignment1/sweep_functionality.py', 'program': '/home/sadbhawna/Desktop/cs6910_assignment1/sweep_functionality.py'}
2024-03-03 21:10:53,483 INFO    Thread-134 (_run_job):19787 [wandb_init.py:_log_setup():526] Logging user logs to /home/sadbhawna/Desktop/cs6910_assignment1/wandb/run-20240303_211053-ebm8w3ac/logs/debug.log
2024-03-03 21:10:53,483 INFO    Thread-134 (_run_job):19787 [wandb_init.py:_log_setup():527] Logging internal logs to /home/sadbhawna/Desktop/cs6910_assignment1/wandb/run-20240303_211053-ebm8w3ac/logs/debug-internal.log
2024-03-03 21:10:53,483 INFO    Thread-134 (_run_job):19787 [wandb_init.py:init():566] calling init triggers
2024-03-03 21:10:53,483 INFO    Thread-134 (_run_job):19787 [wandb_init.py:init():573] wandb.init called with sweep_config: {'activation': 'relu', 'batch_size': 64, 'dataset': 'fashion_mnist', 'epochs': 15, 'eps': 0.0001, 'hidden_size': 256, 'learning_rate': 0.01, 'loss': 'cross_entropy', 'num_layers': 5, 'optimizer': 'rmsprop', 'wandb_project': 'cs23d014_assignment_1', 'weight_decay': 0, 'weight_ini': 'Xavier Uniform'}
config: {}
2024-03-03 21:10:53,483 INFO    Thread-134 (_run_job):19787 [wandb_init.py:init():616] starting backend
2024-03-03 21:10:53,483 INFO    Thread-134 (_run_job):19787 [wandb_init.py:init():620] setting up manager
2024-03-03 21:10:53,488 INFO    Thread-134 (_run_job):19787 [backend.py:_multiprocessing_setup():105] multiprocessing start_methods=fork,spawn,forkserver, using: spawn
2024-03-03 21:10:53,488 INFO    Thread-134 (_run_job):19787 [wandb_init.py:init():628] backend started and connected
2024-03-03 21:10:53,496 INFO    Thread-134 (_run_job):19787 [wandb_run.py:_config_callback():1343] config_cb None None {'activation': 'relu', 'batch_size': 64, 'dataset': 'fashion_mnist', 'epochs': 15, 'eps': 0.0001, 'hidden_size': 256, 'learning_rate': 0.01, 'loss': 'cross_entropy', 'num_layers': 5, 'optimizer': 'rmsprop', 'wandb_project': 'cs23d014_assignment_1', 'weight_decay': 0, 'weight_ini': 'Xavier Uniform'}
2024-03-03 21:10:53,496 INFO    Thread-134 (_run_job):19787 [wandb_init.py:init():720] updated telemetry
2024-03-03 21:10:53,500 INFO    Thread-134 (_run_job):19787 [wandb_init.py:init():753] communicating run to backend with 90.0 second timeout
2024-03-03 21:10:54,123 INFO    Thread-134 (_run_job):19787 [wandb_run.py:_on_init():2262] communicating current version
2024-03-03 21:10:54,225 INFO    Thread-134 (_run_job):19787 [wandb_run.py:_on_init():2271] got version response 
2024-03-03 21:10:54,225 INFO    Thread-134 (_run_job):19787 [wandb_init.py:init():804] starting run threads in backend
2024-03-03 21:11:01,902 INFO    Thread-134 (_run_job):19787 [wandb_run.py:_console_start():2241] atexit reg
2024-03-03 21:11:01,903 INFO    Thread-134 (_run_job):19787 [wandb_run.py:_redirect():2096] redirect: wrap_raw
2024-03-03 21:11:01,903 INFO    Thread-134 (_run_job):19787 [wandb_run.py:_redirect():2161] Wrapping output streams.
2024-03-03 21:11:01,903 INFO    Thread-134 (_run_job):19787 [wandb_run.py:_redirect():2186] Redirects installed.
2024-03-03 21:11:01,903 INFO    Thread-134 (_run_job):19787 [wandb_init.py:init():847] run started, returning control to user process
