2024-03-05 15:45:02,117 INFO    Thread-263 (_run_job):5125 [wandb_setup.py:_flush():76] Current SDK version is 0.16.3
2024-03-05 15:45:02,118 INFO    Thread-263 (_run_job):5125 [wandb_setup.py:_flush():76] Configure stats pid to 5125
2024-03-05 15:45:02,118 INFO    Thread-263 (_run_job):5125 [wandb_setup.py:_flush():76] Loading settings from /home/sadbhawna/.config/wandb/settings
2024-03-05 15:45:02,118 INFO    Thread-263 (_run_job):5125 [wandb_setup.py:_flush():76] Loading settings from /home/sadbhawna/Desktop/cs6910_assignment1/wandb/settings
2024-03-05 15:45:02,118 INFO    Thread-263 (_run_job):5125 [wandb_setup.py:_flush():76] Loading settings from environment variables: {'project': 'cs23d014_assignment_1', 'entity': 'cs23d014', 'root_dir': '/home/sadbhawna/Desktop/cs6910_assignment1', 'run_id': 'g9bx4ssa', 'sweep_param_path': '/home/sadbhawna/Desktop/cs6910_assignment1/wandb/sweep-xmpedvhk/config-g9bx4ssa.yaml', 'sweep_id': 'xmpedvhk'}
2024-03-05 15:45:02,118 INFO    Thread-263 (_run_job):5125 [wandb_setup.py:_flush():76] Applying setup settings: {'_disable_service': False}
2024-03-05 15:45:02,118 INFO    Thread-263 (_run_job):5125 [wandb_setup.py:_flush():76] Inferring run settings from compute environment: {'program_relpath': 'sweep_functionality.py', 'program_abspath': '/home/sadbhawna/Desktop/cs6910_assignment1/sweep_functionality.py', 'program': '/home/sadbhawna/Desktop/cs6910_assignment1/sweep_functionality.py'}
2024-03-05 15:45:02,118 INFO    Thread-263 (_run_job):5125 [wandb_init.py:_log_setup():526] Logging user logs to /home/sadbhawna/Desktop/cs6910_assignment1/wandb/run-20240305_154502-g9bx4ssa/logs/debug.log
2024-03-05 15:45:02,118 INFO    Thread-263 (_run_job):5125 [wandb_init.py:_log_setup():527] Logging internal logs to /home/sadbhawna/Desktop/cs6910_assignment1/wandb/run-20240305_154502-g9bx4ssa/logs/debug-internal.log
2024-03-05 15:45:02,118 INFO    Thread-263 (_run_job):5125 [wandb_init.py:init():566] calling init triggers
2024-03-05 15:45:02,118 INFO    Thread-263 (_run_job):5125 [wandb_init.py:init():573] wandb.init called with sweep_config: {'activation': 'relu', 'batch_size': 256, 'dataset': 'fashion_mnist', 'epochs': 20, 'eps': 1e-06, 'hidden_size': 256, 'learning_rate': 0.0004, 'loss': 'mean_squared_error', 'num_layers': 4, 'optimizer': 'nadam', 'wandb_project': 'cs23d014_assignment_1', 'weight_decay': 0, 'weight_ini': 'He Normal'}
config: {}
2024-03-05 15:45:02,118 INFO    Thread-263 (_run_job):5125 [wandb_init.py:init():616] starting backend
2024-03-05 15:45:02,118 INFO    Thread-263 (_run_job):5125 [wandb_init.py:init():620] setting up manager
2024-03-05 15:45:02,129 INFO    Thread-263 (_run_job):5125 [backend.py:_multiprocessing_setup():105] multiprocessing start_methods=fork,spawn,forkserver, using: spawn
2024-03-05 15:45:02,129 INFO    Thread-263 (_run_job):5125 [wandb_init.py:init():628] backend started and connected
