2024-03-03 21:58:07,968 INFO    Thread-134 (_run_job):19576 [wandb_setup.py:_flush():76] Current SDK version is 0.16.3
2024-03-03 21:58:07,969 INFO    Thread-134 (_run_job):19576 [wandb_setup.py:_flush():76] Configure stats pid to 19576
2024-03-03 21:58:07,969 INFO    Thread-134 (_run_job):19576 [wandb_setup.py:_flush():76] Loading settings from /home/sadbhawna/.config/wandb/settings
2024-03-03 21:58:07,969 INFO    Thread-134 (_run_job):19576 [wandb_setup.py:_flush():76] Loading settings from /home/sadbhawna/Desktop/cs6910_assignment1/wandb/settings
2024-03-03 21:58:07,969 INFO    Thread-134 (_run_job):19576 [wandb_setup.py:_flush():76] Loading settings from environment variables: {'project': 'cs23d014_assignment_1', 'entity': 'cs23d014', 'root_dir': '/home/sadbhawna/Desktop/cs6910_assignment1', 'run_id': 'sibmk69a', 'sweep_param_path': '/home/sadbhawna/Desktop/cs6910_assignment1/wandb/sweep-np5tvp1k/config-sibmk69a.yaml', 'sweep_id': 'np5tvp1k'}
2024-03-03 21:58:07,969 INFO    Thread-134 (_run_job):19576 [wandb_setup.py:_flush():76] Applying setup settings: {'_disable_service': False}
2024-03-03 21:58:07,969 INFO    Thread-134 (_run_job):19576 [wandb_setup.py:_flush():76] Inferring run settings from compute environment: {'program_relpath': 'sweep_functionality.py', 'program_abspath': '/home/sadbhawna/Desktop/cs6910_assignment1/sweep_functionality.py', 'program': '/home/sadbhawna/Desktop/cs6910_assignment1/sweep_functionality.py'}
2024-03-03 21:58:07,969 INFO    Thread-134 (_run_job):19576 [wandb_init.py:_log_setup():526] Logging user logs to /home/sadbhawna/Desktop/cs6910_assignment1/wandb/run-20240303_215807-sibmk69a/logs/debug.log
2024-03-03 21:58:07,969 INFO    Thread-134 (_run_job):19576 [wandb_init.py:_log_setup():527] Logging internal logs to /home/sadbhawna/Desktop/cs6910_assignment1/wandb/run-20240303_215807-sibmk69a/logs/debug-internal.log
2024-03-03 21:58:07,969 INFO    Thread-134 (_run_job):19576 [wandb_init.py:init():566] calling init triggers
2024-03-03 21:58:07,969 INFO    Thread-134 (_run_job):19576 [wandb_init.py:init():573] wandb.init called with sweep_config: {'activation': 'sigmoid', 'batch_size': 16, 'dataset': 'fashion_mnist', 'epochs': 15, 'eps': 1e-06, 'hidden_size': 128, 'learning_rate': 0.0001, 'loss': 'cross_entropy', 'num_layers': 2, 'optimizer': 'adam', 'wandb_project': 'cs23d014_assignment_1', 'weight_decay': 0.4, 'weight_ini': 'He Normal'}
config: {}
2024-03-03 21:58:07,969 INFO    Thread-134 (_run_job):19576 [wandb_init.py:init():616] starting backend
2024-03-03 21:58:07,969 INFO    Thread-134 (_run_job):19576 [wandb_init.py:init():620] setting up manager
2024-03-03 21:58:07,980 INFO    Thread-134 (_run_job):19576 [backend.py:_multiprocessing_setup():105] multiprocessing start_methods=fork,spawn,forkserver, using: spawn
2024-03-03 21:58:07,981 INFO    Thread-134 (_run_job):19576 [wandb_init.py:init():628] backend started and connected
2024-03-03 21:58:07,996 INFO    Thread-134 (_run_job):19576 [wandb_run.py:_config_callback():1343] config_cb None None {'activation': 'sigmoid', 'batch_size': 16, 'dataset': 'fashion_mnist', 'epochs': 15, 'eps': 1e-06, 'hidden_size': 128, 'learning_rate': 0.0001, 'loss': 'cross_entropy', 'num_layers': 2, 'optimizer': 'adam', 'wandb_project': 'cs23d014_assignment_1', 'weight_decay': 0.4, 'weight_ini': 'He Normal'}
2024-03-03 21:58:07,997 INFO    Thread-134 (_run_job):19576 [wandb_init.py:init():720] updated telemetry
2024-03-03 21:58:08,005 INFO    Thread-134 (_run_job):19576 [wandb_init.py:init():753] communicating run to backend with 90.0 second timeout
2024-03-03 21:58:08,662 INFO    Thread-134 (_run_job):19576 [wandb_run.py:_on_init():2262] communicating current version
2024-03-03 21:58:08,760 INFO    Thread-134 (_run_job):19576 [wandb_run.py:_on_init():2271] got version response 
